OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
6,1440,1440,0,678,1440,2,467,12546,7,26,NWAmes,1981,310.0,762,2,69.0,0,1981.0,Attchd
5,1838,732,1104,0,734,2,372,21930,7,1,Gilbert,2005,0.0,732,2,60.0,100,2005.0,BuiltIn
6,958,958,0,958,958,2,440,4928,5,33,NPkVill,1976,0.0,0,2,69.0,0,1976.0,Attchd
4,968,656,0,0,968,1,216,10800,5,80,OldTown,2007,0.0,656,2,60.0,0,1928.0,Detchd
6,1792,936,830,0,962,2,451,10261,8,8,Gilbert,2000,318.0,936,2,93.0,0,2000.0,Attchd
5,1126,1126,0,936,1126,2,484,17400,5,29,Mitchel,1977,0.0,190,2,80.0,295,1977.0,Attchd
6,1537,1319,0,0,1537,2,462,8400,7,46,NAmes,2005,237.0,1319,1,80.0,0,1962.0,Attchd
4,864,864,0,616,864,2,528,9000,5,36,NAmes,1971,0.0,248,1,60.0,0,1974.0,Detchd
8,1932,1932,0,1336,1932,3,774,12444,7,0,NridgHt,2008,426.0,596,2,96.0,0,2008.0,Attchd
6,1236,912,0,600,1236,2,923,7407,6,53,OldTown,1996,0.0,312,1,90.0,0,1957.0,Attchd
7,1725,539,685,315,1040,2,550,11584,6,28,NWAmes,1979,96.0,114,2,80.0,0,1979.0,Attchd
6,2555,588,748,0,1423,2,672,11526,11,86,Crawfor,1994,0.0,588,2,79.0,431,1993.0,Detchd
6,848,848,0,697,848,2,420,4426,3,4,CollgCr,2004,147.0,151,1,69.0,149,2004.0,Attchd
10,2007,1017,981,765,1026,3,812,11003,10,1,Somerst,2008,160.0,252,2,85.0,168,2008.0,Attchd
6,952,952,0,0,952,1,192,8854,4,93,BrkSide,1950,0.0,952,1,69.0,0,1916.0,Detchd
7,1422,1422,0,0,1422,2,626,8500,7,3,CollgCr,2004,106.0,1422,2,63.0,192,2004.0,Attchd
6,913,814,0,187,913,1,240,8400,6,41,Sawyer,1966,0.0,0,1,70.0,0,1990.0,Detchd
5,1188,1188,0,593,1188,1,312,26142,6,48,Mitchel,1962,189.0,595,1,69.0,261,1962.0,Attchd
8,2090,1220,870,1079,1220,2,556,10000,8,12,CollgCr,1996,438.0,141,2,80.0,0,1995.0,Attchd
4,1346,560,550,0,796,1,384,11767,6,97,Edwards,2000,0.0,560,1,70.0,168,1950.0,Detchd
5,630,630,0,553,630,0,0,1533,3,36,MeadowV,1970,0.0,77,1,21.0,0,1980.0,missing
5,1792,896,896,0,896,0,0,9000,8,35,NAmes,1974,0.0,896,2,60.0,32,1980.0,missing
8,1578,1573,0,0,1578,3,840,9262,7,1,Somerst,2009,194.0,1573,2,78.0,0,2008.0,Attchd
5,1072,547,0,547,1072,2,525,3675,5,1,Edwards,2005,80.0,0,1,35.0,0,2005.0,Basment
5,1140,1140,0,0,1140,0,0,17217,6,0,Mitchel,2006,0.0,1140,1,90.0,36,1980.0,missing
7,1221,1221,0,410,1221,2,400,7500,6,5,Somerst,2005,0.0,811,2,62.0,0,2004.0,Attchd
6,1647,953,694,0,953,2,460,7917,7,8,Gilbert,2000,0.0,953,2,62.0,0,1999.0,Attchd
6,2073,1542,0,790,2073,2,500,13175,7,32,NWAmes,1988,119.0,589,2,85.0,349,1978.0,Attchd
7,2340,1152,1152,275,1188,1,252,9042,9,69,Crawfor,2006,0.0,877,2,66.0,0,1941.0,Attchd
5,1078,1078,0,49,1078,1,240,9717,5,60,NAmes,1996,0.0,0,1,68.0,366,1950.0,Attchd
5,1256,1256,0,830,1256,1,276,9937,6,43,Edwards,1965,0.0,136,1,75.0,736,1965.0,Attchd
