OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
7,2322,1035.0,1240,0.0,1082,3.0,617.0,12104,8,0,Gilbert,2006,0.0,1035.0,3,67.0,400,2006.0,Attchd
8,1976,1044.0,897,791.0,1079,3.0,885.0,9660,7,8,NoRidge,1998,242.0,253.0,2,84.0,210,1998.0,Attchd
8,2234,1160.0,1029,505.0,1205,3.0,768.0,9545,7,6,NoRidge,2000,322.0,655.0,2,83.0,0,2000.0,BuiltIn
9,2855,1540.0,1315,1182.0,1540,3.0,774.0,9233,9,6,NoRidge,2000,877.0,358.0,2,67.0,247,2000.0,Attchd
8,2726,1342.0,1368,527.0,1358,3.0,725.0,10019,9,11,NoRidge,1995,397.0,815.0,2,83.0,307,1995.0,Attchd
9,3500,1733.0,1567,292.0,1933,3.0,959.0,17242,11,13,NoRidge,1994,738.0,48.0,3,114.0,870,1993.0,Attchd
8,2494,1290.0,1189,380.0,1305,3.0,803.0,10236,9,12,NoRidge,1995,501.0,742.0,2,67.0,200,1994.0,Attchd
8,2799,1286.0,1234,247.0,1565,3.0,704.0,12585,8,13,NoRidge,1993,420.0,0.0,2,67.0,432,1993.0,Attchd
8,1964,1100.0,848,0.0,1116,2.0,760.0,12447,8,1,Somerst,2006,192.0,1100.0,2,75.0,200,2005.0,BuiltIn
8,1670,1670.0,0,1562.0,1670,3.0,928.0,15218,6,0,Somerst,2006,0.0,108.0,2,49.0,0,2006.0,Attchd
8,1504,1504.0,0,0.0,1504,2.0,510.0,10936,7,0,Somerst,2006,60.0,1504.0,2,85.0,144,2006.0,Attchd
8,1278,1278.0,0,24.0,1278,2.0,584.0,8640,5,0,Somerst,2006,0.0,1254.0,2,72.0,0,2006.0,Attchd
9,2640,2036.0,604,1836.0,2036,3.0,792.0,13162,11,0,Somerst,2006,0.0,200.0,3,100.0,0,2006.0,Attchd
6,1716,858.0,858,0.0,858,2.0,615.0,8125,7,1,Somerst,2005,0.0,858.0,2,65.0,0,2005.0,Attchd
6,1142,1142.0,0,24.0,1142,0.0,0.0,7733,5,1,SawyerW,2005,0.0,1118.0,1,74.0,4,1979.0,missing
7,1400,1400.0,0,0.0,1400,2.0,612.0,11024,6,1,SawyerW,2006,118.0,1400.0,2,91.0,144,2005.0,Attchd
6,1131,1131.0,0,0.0,1131,0.0,0.0,13072,6,1,SawyerW,2006,0.0,1131.0,1,63.0,0,1979.0,missing
7,1686,891.0,795,0.0,891,2.0,462.0,7800,8,1,SawyerW,2005,172.0,891.0,2,65.0,144,2005.0,Attchd
7,1585,784.0,754,0.0,831,2.0,449.0,7632,7,1,SawyerW,2005,96.0,784.0,2,74.0,100,2005.0,Attchd
6,1837,941.0,896,0.0,941,2.0,688.0,8304,7,9,SawyerW,1998,0.0,941.0,2,70.0,150,1997.0,Attchd
6,1731,836.0,887,758.0,844,2.0,462.0,9370,7,14,SawyerW,1993,0.0,78.0,2,70.0,307,1992.0,Attchd
6,1398,1398.0,0,904.0,1398,2.0,542.0,7175,5,16,SawyerW,1991,0.0,494.0,2,50.0,0,1990.0,Attchd
6,1217,1217.0,0,278.0,1217,2.0,484.0,7175,5,15,SawyerW,1991,0.0,939.0,2,50.0,0,1991.0,Attchd
6,1320,636.0,684,274.0,636,2.0,472.0,9019,6,12,SawyerW,1994,0.0,362.0,2,67.0,0,1994.0,Attchd
5,988,988.0,0,36.0,988,2.0,624.0,9100,6,44,Sawyer,1962,51.0,952.0,1,70.0,0,1977.0,Detchd
6,1654,0.0,368,0.0,1286,2.0,528.0,8927,10,29,Sawyer,1977,0.0,0.0,2,68.0,0,1977.0,Attchd
5,1211,864.0,0,612.0,1211,2.0,576.0,9240,6,44,Sawyer,2002,0.0,252.0,1,67.0,161,1972.0,Detchd
5,984,984.0,0,554.0,984,1.0,310.0,9308,5,41,Sawyer,1965,0.0,430.0,1,67.0,0,1965.0,Attchd
5,909,882.0,0,162.0,909,1.0,294.0,8450,5,38,Sawyer,1968,90.0,450.0,1,65.0,0,1968.0,Attchd
5,925,925.0,0,181.0,925,2.0,484.0,8638,5,43,Sawyer,1963,0.0,744.0,1,67.0,203,1990.0,Detchd
5,1024,1024.0,0,712.0,1024,1.0,308.0,13052,5,41,Sawyer,1965,0.0,312.0,1,67.0,0,1965.0,Attchd
5,912,912.0,0,644.0,912,0.0,0.0,8020,6,42,Sawyer,1964,0.0,268.0,1,67.0,0,1979.0,missing
5,941,912.0,0,659.0,941,1.0,288.0,8789,6,39,Sawyer,1967,0.0,253.0,1,67.0,64,1967.0,Attchd
7,2646,1748.0,495,1023.0,2151,2.0,550.0,14330,9,32,Veenker,1974,145.0,228.0,2,100.0,641,1974.0,Attchd
8,2826,1334.0,1306,1118.0,1520,3.0,888.0,11025,9,14,NoRidge,1993,692.0,216.0,2,105.0,177,1992.0,Attchd
7,1143,1143.0,0,0.0,1143,2.0,588.0,3628,5,2,Somerst,2004,0.0,1143.0,1,34.0,0,2004.0,Attchd
7,1223,600.0,623,0.0,520,2.0,480.0,2544,4,1,Somerst,2005,0.0,600.0,2,24.0,0,2005.0,Detchd
6,1524,756.0,756,353.0,768,2.0,440.0,2998,4,6,Somerst,2000,513.0,403.0,2,67.0,0,2000.0,Detchd
7,1080,530.0,550,0.0,530,2.0,496.0,4447,4,3,Somerst,2003,0.0,530.0,2,67.0,0,2003.0,Attchd
7,1694,569.0,840,0.0,854,1.0,434.0,8314,6,9,Somerst,1998,0.0,569.0,2,114.0,0,1997.0,BuiltIn
8,1568,1568.0,0,0.0,1568,2.0,564.0,7180,6,5,Somerst,2002,0.0,1568.0,2,60.0,0,2001.0,Attchd
5,1193,1153.0,0,962.0,1193,2.0,501.0,13110,6,34,NWAmes,1972,144.0,191.0,2,79.0,140,1972.0,Attchd
7,1334,1334.0,0,553.0,1334,2.0,477.0,10140,7,39,NWAmes,1967,264.0,713.0,2,78.0,0,1967.0,Attchd
5,1051,1051.0,0,758.0,1051,2.0,504.0,9600,6,38,NAmes,1968,0.0,293.0,1,80.0,0,1968.0,Attchd
5,1770,900.0,886,361.0,884,2.0,530.0,8640,7,38,NAmes,1968,300.0,56.0,1,72.0,0,1968.0,Attchd
6,976,976.0,0,760.0,976,2.0,504.0,9360,4,38,NAmes,2004,203.0,216.0,1,78.0,94,1968.0,Attchd
5,898,833.0,0,744.0,898,1.0,326.0,8400,6,38,NAmes,1968,0.0,89.0,1,70.0,143,1968.0,Attchd
5,1051,1051.0,0,799.0,1051,1.0,264.0,9759,6,40,NAmes,1966,0.0,252.0,1,67.0,182,1966.0,Attchd
5,1141,1141.0,0,602.0,1141,1.0,568.0,9600,6,39,NAmes,1967,140.0,137.0,1,80.0,0,1967.0,Attchd
6,1565,1187.0,0,901.0,1565,1.0,299.0,8800,7,41,NAmes,2000,0.0,34.0,2,80.0,200,1965.0,Attchd
6,1488,1008.0,0,260.0,1488,2.0,430.0,10368,7,42,NAmes,1964,112.0,0.0,1,67.0,154,1964.0,Attchd
5,1440,720.0,720,360.0,720,2.0,480.0,9350,7,42,NAmes,1964,0.0,360.0,1,85.0,0,1964.0,Attchd
5,1248,1248.0,0,632.0,1248,1.0,286.0,10800,6,46,NAmes,1960,88.0,616.0,1,80.0,0,1960.0,Attchd
6,816,816.0,0,574.0,816,1.0,240.0,8550,4,72,NAmes,1950,0.0,242.0,1,60.0,228,1949.0,Attchd
5,1043,938.0,0,0.0,1043,1.0,273.0,9724,5,59,NAmes,1950,0.0,938.0,1,68.0,125,1947.0,Detchd
5,1433,1251.0,0,915.0,1433,2.0,441.0,9600,7,45,NAmes,1990,0.0,336.0,1,80.0,144,1961.0,Attchd
5,1624,1444.0,0,40.0,1624,1.0,240.0,10858,6,54,NAmes,1952,150.0,1404.0,1,89.0,0,1952.0,Attchd
5,1216,1056.0,0,996.0,1216,1.0,280.0,9600,7,55,NAmes,1951,144.0,60.0,1,80.0,0,1951.0,Attchd
5,1728,704.0,704,0.0,1024,1.0,234.0,9462,7,57,NAmes,1973,0.0,704.0,1,79.0,245,1949.0,Attchd
5,936,936.0,0,486.0,936,1.0,240.0,9888,5,52,NAmes,1975,0.0,450.0,1,82.0,0,1954.0,Attchd
5,1584,1584.0,0,0.0,1584,2.0,506.0,8917,8,39,NAmes,1967,0.0,1584.0,2,67.0,0,1967.0,Detchd
6,1246,1246.0,0,939.0,1246,2.0,441.0,12700,6,42,NAmes,1964,0.0,307.0,1,67.0,0,1964.0,Attchd
6,1008,1008.0,0,0.0,1008,2.0,430.0,9723,5,43,NAmes,1963,332.0,1008.0,1,109.0,0,1963.0,Attchd
5,1364,1179.0,0,623.0,1364,1.0,331.0,8400,6,49,NAmes,1957,0.0,556.0,1,70.0,0,1957.0,Attchd
6,1336,1121.0,0,203.0,1336,2.0,488.0,9610,7,48,NAmes,1958,632.0,918.0,1,67.0,80,1958.0,Attchd
5,1370,1058.0,0,678.0,1370,1.0,300.0,10000,6,50,NAmes,1956,272.0,99.0,1,125.0,191,1956.0,Basment
6,1124,1124.0,0,914.0,1124,1.0,353.0,10152,6,50,NAmes,1994,0.0,210.0,1,72.0,0,1956.0,Attchd
6,1050,1050.0,0,824.0,1050,1.0,286.0,8092,6,52,NAmes,2000,176.0,226.0,1,70.0,0,1954.0,Attchd
5,1008,1008.0,0,658.0,1008,1.0,280.0,12778,4,54,NAmes,2003,0.0,350.0,1,66.0,0,1952.0,Attchd
6,1575,216.0,0,0.0,1575,2.0,400.0,10170,5,55,NAmes,1951,522.0,216.0,1,75.0,0,1951.0,Attchd
5,1145,301.0,0,271.0,1145,2.0,684.0,7700,6,50,NAmes,1956,0.0,30.0,1,55.0,0,1993.0,Detchd
5,1005,1005.0,0,488.0,1005,1.0,319.0,11050,6,50,NAmes,1956,0.0,517.0,1,65.0,0,1956.0,Attchd
5,1056,1056.0,0,144.0,1056,1.0,300.0,13600,6,51,NAmes,1955,0.0,0.0,1,80.0,0,1955.0,Attchd
5,884,884.0,0,741.0,884,1.0,270.0,15428,4,55,NAmes,1991,0.0,143.0,1,85.0,0,1951.0,Attchd
7,2039,929.0,0,0.0,2039,3.0,791.0,21299,7,65,NAmes,1963,0.0,929.0,1,118.0,0,1941.0,2Types
5,1384,1015.0,0,494.0,1384,2.0,896.0,13300,6,50,NAmes,2001,0.0,521.0,1,70.0,75,2001.0,Attchd
5,2640,2171.0,1248,1018.0,1392,3.0,1008.0,22136,10,81,OldTown,1975,0.0,1153.0,2,94.0,631,1977.0,Attchd
6,1312,784.0,412,0.0,900,2.0,649.0,7500,6,59,NAmes,1950,0.0,784.0,1,50.0,0,1953.0,Detchd
3,713,713.0,0,0.0,713,1.0,371.0,10410,5,76,OldTown,2001,0.0,713.0,1,60.0,0,1936.0,Detchd
3,715,715.0,0,0.0,715,2.0,660.0,10914,4,77,NAmes,1950,0.0,715.0,1,60.0,0,1967.0,Detchd
4,720,448.0,272,0.0,448,1.0,280.0,7008,5,106,OldTown,1998,0.0,448.0,1,60.0,0,1900.0,Attchd
6,1595,663.0,821,338.0,774,2.0,528.0,7200,7,91,OldTown,1950,0.0,325.0,2,60.0,49,1974.0,Detchd
4,1760,1077.0,779,0.0,981,2.0,648.0,10818,7,96,OldTown,1950,0.0,1077.0,1,60.0,120,1935.0,Detchd
6,1146,1083.0,0,580.0,1146,1.0,294.0,10184,6,43,NAmes,1963,379.0,503.0,1,83.0,345,1963.0,Attchd
6,1207,1135.0,0,701.0,1207,1.0,264.0,9510,6,44,NAmes,1985,161.0,434.0,1,77.0,0,1962.0,Attchd
6,1773,1313.0,0,913.0,1773,2.0,418.0,10800,6,45,NAmes,1992,104.0,400.0,2,80.0,355,1961.0,Attchd
7,1472,0.0,0,0.0,1472,2.0,484.0,11650,5,47,NAmes,1959,58.0,0.0,2,86.0,0,1959.0,Attchd
7,2448,1438.0,548,636.0,1900,2.0,441.0,18275,9,44,NAmes,1998,0.0,802.0,3,67.0,520,1962.0,Attchd
4,1521,910.0,611,455.0,910,1.0,597.0,12144,6,56,NAmes,1950,0.0,455.0,1,60.0,199,1950.0,Detchd
3,1040,0.0,0,0.0,1040,2.0,400.0,8544,6,56,NAmes,1950,0.0,0.0,2,60.0,0,1950.0,Detchd
5,1556,1556.0,0,0.0,1556,0.0,0.0,8512,8,46,NAmes,1960,0.0,1556.0,2,75.0,0,1979.0,missing
5,1150,1150.0,0,781.0,1150,1.0,288.0,7000,6,45,NAmes,1961,0.0,369.0,1,70.0,0,1961.0,Attchd
7,1045,1045.0,0,809.0,1045,2.0,528.0,7400,6,44,NAmes,1962,0.0,236.0,1,74.0,0,1962.0,Detchd
5,864,864.0,0,468.0,864,1.0,336.0,7000,5,44,NAmes,1962,0.0,396.0,1,70.0,0,1962.0,Attchd
5,1025,1025.0,0,953.0,1025,0.0,0.0,7000,6,44,NAmes,1962,0.0,72.0,1,70.0,96,1979.0,missing
5,2014,716.0,1007,0.0,1007,2.0,624.0,9856,8,106,OldTown,2005,0.0,716.0,2,62.0,0,1900.0,Detchd
5,1668,1212.0,442,276.0,1226,1.0,240.0,9600,6,58,OldTown,1950,264.0,936.0,1,60.0,0,1948.0,Detchd
4,1657,1147.0,510,284.0,1147,1.0,162.0,5520,9,86,OldTown,1980,0.0,863.0,1,60.0,0,1920.0,Detchd
6,1416,780.0,476,381.0,940,2.0,400.0,9600,7,106,OldTown,2004,0.0,399.0,1,60.0,0,1956.0,Detchd
7,1428,712.0,580,208.0,848,2.0,576.0,6451,7,106,OldTown,1970,0.0,504.0,1,58.0,264,1985.0,Detchd
7,1004,502.0,502,0.0,502,1.0,200.0,3960,5,76,OldTown,1950,0.0,502.0,1,66.0,280,1930.0,Detchd
4,1951,938.0,867,0.0,1084,2.0,576.0,7745,9,106,OldTown,1950,0.0,938.0,2,56.0,0,1993.0,Detchd
6,1032,1032.0,0,143.0,1032,1.0,280.0,7741,5,82,OldTown,1950,0.0,817.0,1,56.0,0,1995.0,Detchd
5,844,844.0,0,0.0,844,1.0,216.0,5633,5,81,OldTown,1950,0.0,844.0,1,50.0,50,1925.0,Detchd
4,864,576.0,0,0.0,864,1.0,528.0,7200,5,56,OldTown,1950,0.0,576.0,1,60.0,0,1952.0,Detchd
3,1376,738.0,662,0.0,714,1.0,216.0,7614,7,101,OldTown,1950,0.0,738.0,1,42.0,0,1930.0,Detchd
5,960,960.0,0,576.0,960,2.0,576.0,6000,5,51,OldTown,1955,0.0,384.0,1,50.0,0,1976.0,Detchd
5,1566,816.0,750,0.0,816,2.0,450.0,6000,7,82,OldTown,1950,145.0,816.0,1,50.0,24,1976.0,Detchd
3,492,492.0,0,416.0,492,1.0,200.0,7830,3,85,OldTown,1950,0.0,76.0,1,52.0,0,1921.0,Detchd
6,1182,770.0,297,310.0,885,1.0,378.0,9576,5,61,OldTown,1950,0.0,460.0,1,56.0,0,1945.0,Detchd
3,840,798.0,0,0.0,840,1.0,250.0,5747,5,86,OldTown,1950,0.0,798.0,1,48.0,112,1938.0,Detchd
7,2104,1226.0,878,0.0,1226,2.0,432.0,6300,9,96,OldTown,2005,0.0,1226.0,2,70.0,0,1910.0,Detchd
5,1248,624.0,624,0.0,624,0.0,0.0,5976,8,86,OldTown,1950,0.0,624.0,2,33.0,0,1979.0,missing
5,960,960.0,0,0.0,960,2.0,624.0,9750,5,48,OldTown,1958,0.0,960.0,1,65.0,0,2002.0,Detchd
3,1020,1020.0,0,0.0,1020,0.0,0.0,4761,5,88,IDOTRR,1950,0.0,1020.0,1,63.0,0,1979.0,missing
6,1827,848.0,810,0.0,1017,1.0,240.0,11737,9,82,BrkSide,1996,0.0,848.0,1,69.0,27,1943.0,Detchd
3,1162,728.0,434,347.0,728,1.0,258.0,6120,6,76,BrkSide,1950,0.0,381.0,1,51.0,0,1930.0,Detchd
5,1324,741.0,583,0.0,741,1.0,180.0,6120,7,76,BrkSide,1984,0.0,741.0,1,51.0,0,1930.0,Detchd
5,816,816.0,0,0.0,816,1.0,210.0,11672,4,81,BrkSide,1950,0.0,816.0,1,50.0,168,1925.0,Detchd
6,2486,1595.0,875,0.0,1611,2.0,576.0,33120,8,44,OldTown,1962,0.0,1595.0,2,90.0,0,1962.0,Detchd
4,1430,596.0,596,0.0,834,2.0,370.0,10320,7,82,IDOTRR,1950,0.0,596.0,2,60.0,218,1924.0,Detchd
5,1330,396.0,665,0.0,665,1.0,390.0,7518,7,96,IDOTRR,2004,0.0,396.0,1,60.0,0,2001.0,Detchd
5,819,610.0,0,0.0,819,0.0,0.0,9000,4,87,IDOTRR,1950,0.0,610.0,1,50.0,0,1979.0,missing
6,984,984.0,0,343.0,984,1.0,308.0,7200,6,76,IDOTRR,1950,0.0,641.0,1,60.0,0,1930.0,Detchd
5,1422,806.0,341,329.0,1081,1.0,288.0,12375,7,55,Sawyer,1951,41.0,477.0,1,82.0,0,1951.0,Detchd
6,1921,1921.0,0,0.0,1921,2.0,576.0,11136,8,42,Sawyer,1964,0.0,1921.0,2,120.0,0,1964.0,Detchd
5,1640,0.0,0,0.0,1640,2.0,394.0,21370,7,56,Sawyer,1950,0.0,0.0,1,100.0,0,1950.0,Attchd
5,1032,0.0,0,0.0,1032,1.0,260.0,8250,6,71,Edwards,1950,0.0,0.0,1,55.0,0,1939.0,Detchd
5,879,830.0,0,0.0,879,1.0,180.0,5220,4,70,SWISU,1950,0.0,830.0,1,50.0,0,1936.0,Detchd
7,1073,1073.0,0,510.0,1073,1.0,246.0,5500,4,2,SWISU,2004,0.0,190.0,2,50.0,0,2004.0,Detchd
5,1064,1064.0,0,779.0,1064,2.0,528.0,11327,6,39,Sawyer,1967,305.0,285.0,1,67.0,314,1967.0,Attchd
6,934,912.0,0,456.0,934,1.0,336.0,10366,4,42,Sawyer,1964,0.0,456.0,1,80.0,77,1964.0,Attchd
5,1059,1059.0,0,773.0,1059,1.0,286.0,9000,6,40,Sawyer,1966,0.0,286.0,1,75.0,0,1966.0,Attchd
5,1458,1176.0,0,194.0,1458,2.0,512.0,9535,7,39,Sawyer,1967,450.0,0.0,1,67.0,284,1967.0,Attchd
6,1040,960.0,0,794.0,1040,2.0,616.0,7176,6,28,Sawyer,1978,200.0,166.0,1,67.0,131,1979.0,Detchd
5,1967,1967.0,0,0.0,1967,2.0,580.0,9662,10,29,Sawyer,1977,0.0,1967.0,2,67.0,170,1977.0,Attchd
5,1949,1949.0,0,483.0,1949,2.0,586.0,8235,10,29,Sawyer,1977,99.0,1466.0,2,75.0,32,1977.0,Attchd
5,872,872.0,0,0.0,872,1.0,322.0,17529,5,82,Sawyer,1950,65.0,872.0,1,67.0,0,1924.0,Detchd
7,1830,1865.0,0,810.0,1830,2.0,521.0,20355,6,39,ClearCr,1967,123.0,229.0,1,67.0,0,1967.0,Attchd
5,1000,1000.0,0,104.0,1000,2.0,575.0,13050,4,43,ClearCr,1963,0.0,46.0,1,87.0,238,1993.0,Attchd
5,810,782.0,0,535.0,810,2.0,576.0,10820,4,35,Sawyer,1972,153.0,88.0,1,72.0,0,1973.0,Detchd
7,1700,430.0,680,397.0,880,1.0,450.0,1700,7,26,ClearCr,1981,0.0,33.0,2,67.0,188,1980.0,Basment
4,1350,967.0,0,799.0,1350,2.0,504.0,9375,6,52,Edwards,1954,0.0,168.0,1,75.0,237,1954.0,Attchd
5,1150,799.0,351,230.0,799,1.0,215.0,6488,6,64,Edwards,1950,0.0,569.0,1,62.0,264,1942.0,BuiltIn
6,2009,672.0,672,0.0,1337,3.0,795.0,19950,8,78,Edwards,1950,0.0,672.0,2,114.0,0,1928.0,2Types
6,3672,1836.0,1836,425.0,1836,2.0,836.0,19800,7,71,Edwards,1990,0.0,1411.0,3,60.0,684,1993.0,Detchd
5,1560,1776.0,0,612.0,1560,2.0,528.0,11679,6,44,Edwards,1962,96.0,0.0,2,78.0,453,1962.0,Attchd
5,1488,0.0,0,0.0,1488,2.0,569.0,12048,7,54,Edwards,2002,232.0,0.0,1,80.0,0,2002.0,Attchd
5,1057,1057.0,0,0.0,1057,1.0,288.0,10519,6,51,Edwards,1999,164.0,1057.0,1,70.0,0,1955.0,Attchd
6,1609,1000.0,541,468.0,1068,1.0,305.0,9525,7,53,Edwards,1953,0.0,532.0,1,75.0,0,1953.0,Attchd
6,2559,868.0,1246,549.0,1313,2.0,506.0,12128,9,17,SawyerW,1989,232.0,319.0,2,88.0,0,1989.0,Attchd
6,1440,1344.0,0,261.0,1440,4.0,920.0,9069,8,13,SawyerW,1993,0.0,0.0,2,73.0,288,1993.0,Attchd
7,1876,1308.0,568,0.0,1308,3.0,848.0,11003,7,1,CollgCr,2006,0.0,1308.0,2,133.0,0,2005.0,BuiltIn
7,1208,1208.0,0,393.0,1208,2.0,632.0,7488,6,1,CollgCr,2005,0.0,815.0,2,64.0,105,2005.0,Attchd
6,1846,1836.0,0,1576.0,1846,2.0,495.0,13377,7,0,CollgCr,2006,0.0,260.0,2,90.0,0,2006.0,Attchd
8,1590,1570.0,0,1122.0,1590,3.0,754.0,11645,6,1,CollgCr,2006,198.0,448.0,2,78.0,176,2005.0,Attchd
7,1809,945.0,864,0.0,945,2.0,638.0,10984,8,1,CollgCr,2006,0.0,945.0,2,91.0,144,2005.0,Attchd
7,1614,1614.0,0,56.0,1614,2.0,576.0,9316,7,1,CollgCr,2005,140.0,1558.0,2,78.0,100,2005.0,Attchd
7,1596,784.0,812,0.0,784,2.0,610.0,9316,6,1,CollgCr,2005,532.0,784.0,2,78.0,144,2005.0,Attchd
6,1388,1388.0,0,853.0,1388,2.0,522.0,12000,6,38,ClearCr,1968,0.0,535.0,2,80.0,0,1968.0,Attchd
5,1100,1100.0,0,0.0,1100,2.0,462.0,13015,5,10,CollgCr,1996,0.0,1100.0,1,95.0,0,1996.0,Attchd
6,1499,781.0,704,0.0,795,2.0,473.0,12438,6,11,CollgCr,1995,68.0,781.0,2,65.0,413,1995.0,Attchd
7,1425,1425.0,0,846.0,1425,2.0,591.0,8685,5,8,CollgCr,1998,0.0,579.0,2,67.0,0,1998.0,Attchd
7,1749,842.0,893,500.0,856,2.0,515.0,9272,7,7,CollgCr,1999,0.0,342.0,2,68.0,140,1999.0,Attchd
7,1779,951.0,828,894.0,951,2.0,586.0,13426,7,7,CollgCr,2000,0.0,57.0,2,72.0,208,1999.0,Attchd
6,1388,675.0,702,509.0,686,1.0,317.0,8340,6,29,CollgCr,1977,62.0,166.0,1,50.0,406,1977.0,Attchd
6,1282,995.0,0,595.0,1282,3.0,672.0,10385,6,28,CollgCr,1978,123.0,0.0,2,42.0,386,1989.0,Detchd
5,864,864.0,0,437.0,864,1.0,297.0,7200,5,34,CollgCr,1972,0.0,427.0,1,60.0,0,1977.0,Detchd
7,1762,826.0,884,456.0,878,2.0,591.0,9930,6,4,CollgCr,2002,199.0,370.0,2,67.0,320,2002.0,Attchd
6,1755,840.0,915,639.0,840,2.0,530.0,9468,7,7,CollgCr,1999,148.0,201.0,2,45.0,176,1999.0,Attchd
8,1358,1348.0,0,872.0,1358,2.0,418.0,11088,5,4,CollgCr,2002,0.0,476.0,1,67.0,68,2002.0,Attchd
7,1909,872.0,1037,0.0,872,2.0,529.0,8726,8,4,CollgCr,2002,0.0,872.0,2,70.0,0,2002.0,BuiltIn
8,2214,1090.0,1124,920.0,1090,3.0,646.0,10566,8,7,CollgCr,1999,261.0,170.0,2,67.0,197,1999.0,Attchd
7,2049,1065.0,984,0.0,1065,2.0,467.0,21533,9,10,CollgCr,1997,0.0,1065.0,2,67.0,120,1997.0,Attchd
7,1939,1054.0,869,796.0,1070,3.0,555.0,11250,8,8,CollgCr,1998,227.0,258.0,2,90.0,128,1998.0,Attchd
7,1995,930.0,1045,685.0,950,2.0,610.0,11250,8,11,CollgCr,1996,0.0,245.0,2,90.0,275,1995.0,Attchd
6,848,848.0,0,717.0,848,2.0,420.0,4435,4,3,CollgCr,2003,170.0,131.0,1,37.0,140,2003.0,Attchd
7,1390,1390.0,0,1000.0,1390,2.0,545.0,8810,7,3,CollgCr,2003,0.0,390.0,2,70.0,0,2003.0,Attchd
7,1737,851.0,886,0.0,851,2.0,578.0,8581,7,0,CollgCr,2006,0.0,851.0,2,74.0,0,2006.0,Attchd
7,1611,784.0,827,0.0,784,2.0,572.0,8400,6,1,CollgCr,2005,0.0,784.0,2,70.0,144,2005.0,Attchd
7,1336,1336.0,0,996.0,1336,2.0,502.0,8772,6,1,CollgCr,2006,0.0,340.0,2,65.0,136,2005.0,Attchd
4,1436,676.0,676,173.0,760,2.0,528.0,8777,6,96,Edwards,2000,0.0,166.0,2,67.0,147,1950.0,Attchd
6,1012,976.0,0,976.0,1012,0.0,0.0,7840,4,31,Edwards,1975,355.0,0.0,2,38.0,0,1979.0,missing
5,1176,1176.0,0,847.0,1176,1.0,360.0,16133,5,37,Edwards,1969,0.0,329.0,1,73.0,0,1969.0,Attchd
7,1724,796.0,918,0.0,806,2.0,616.0,7162,8,3,Edwards,2004,190.0,796.0,2,62.0,168,2003.0,BuiltIn
6,914,914.0,0,475.0,914,0.0,0.0,8050,4,4,Edwards,2002,0.0,142.0,1,75.0,32,1979.0,missing
7,2314,1150.0,1150,0.0,1164,2.0,502.0,11060,9,3,Edwards,2005,0.0,1150.0,2,90.0,0,2003.0,BuiltIn
6,1072,547.0,0,547.0,1072,2.0,525.0,3675,5,1,Edwards,2006,82.0,0.0,1,35.0,0,2005.0,Basment
7,1709,970.0,739,0.0,970,2.0,380.0,2522,7,2,Edwards,2004,50.0,970.0,2,24.0,0,2004.0,Detchd
4,936,624.0,312,0.0,624,1.0,265.0,6956,5,58,Edwards,1950,0.0,624.0,1,56.0,0,1948.0,Attchd
6,1338,832.0,492,0.0,846,2.0,528.0,7822,7,91,Edwards,1950,0.0,832.0,2,72.0,0,1974.0,Detchd
4,1669,1093.0,576,0.0,1093,1.0,288.0,8707,9,82,Edwards,1950,0.0,1093.0,1,62.0,0,1924.0,Attchd
4,1482,954.0,0,691.0,1482,2.0,609.0,16012,6,52,Edwards,1968,60.0,263.0,2,60.0,0,1956.0,2Types
4,1414,864.0,0,0.0,964,0.0,0.0,8248,8,84,Edwards,1950,0.0,864.0,1,45.0,0,1979.0,missing
2,498,498.0,0,0.0,498,1.0,216.0,8088,3,84,Edwards,1955,0.0,498.0,1,60.0,0,1922.0,Detchd
4,1273,616.0,218,0.0,1055,1.0,275.0,11388,5,96,Edwards,1993,0.0,616.0,1,76.0,212,1910.0,Detchd
5,1551,1058.0,493,930.0,1058,1.0,240.0,10890,6,68,SWISU,1950,0.0,128.0,2,60.0,0,1938.0,Detchd
6,1340,780.0,524,780.0,816,1.0,440.0,6430,6,61,SWISU,1950,0.0,0.0,1,58.0,0,1945.0,Attchd
7,1479,624.0,736,424.0,743,1.0,312.0,7000,6,80,SWISU,1997,0.0,200.0,1,43.0,530,1926.0,Detchd
6,1510,755.0,755,305.0,755,1.0,216.0,4899,6,86,SWISU,1950,0.0,450.0,1,69.0,0,1920.0,Detchd
7,1636,818.0,818,0.0,818,1.0,288.0,9399,7,87,Crawfor,1950,0.0,818.0,1,54.0,0,1919.0,Detchd
5,1465,992.0,473,646.0,992,1.0,240.0,10164,6,67,SWISU,1950,0.0,346.0,2,84.0,0,1939.0,Detchd
5,1288,824.0,464,384.0,824,1.0,240.0,6191,6,65,SWISU,1950,0.0,440.0,1,51.0,0,1941.0,Detchd
6,1550,817.0,610,0.0,940,1.0,318.0,21780,7,86,Crawfor,1950,0.0,817.0,1,66.0,0,1937.0,Detchd
5,1717,901.0,592,602.0,1125,1.0,410.0,12400,7,66,Crawfor,1950,0.0,299.0,1,80.0,0,1940.0,Attchd
